row_id,id,subject,cached_question_tag_list
19054,1457961,My ex-husband and I were divorced 3/11/2010. The turbotax tip says we can take the same deductions on two different returns. Does this mean that we can both claim our children and the daycare expenses seperately??,dependents
19058,1397033,I am now divorced but I am still Taking Care Of my stepchrildren My ex is not going to claim them. The kids wanted to stay with me.,dependents
19060,1202985,"I purchased a laptop to manage 6 rental properties. Is 1/6 of this an expense or asset for each property?  If an asset, how do I depreciate it in TT? Do I claim it 100% for each property?",investments
19061,1401641,My wife has 500 shares of IBM stock from ESPP plan during 1985 - 1995 but receipts are lost. Is there any way to not pay 100% profit on sale?,dependents
19063,1338665,Returns Rejected,electronic filing
19065,1471529,Tax difference with and w/o splitting commission income over 2 years?,self-employment (schedule c)
19066,1406505,"The TT page ""Reporting Foreign taxes Paid"" instructs to ensure that a country name was entered for each dividend income item.  Unfortunately, there is no such box 7 available inTT when you complete the 1099-DIV form.  How do I get around this problem?",investments
19068,1473065,1099 no box 12 a,electronic filing
19072,1410345,"if i have a lien on my return, will it delay my return from being deposited on my turbo tax card?",electronic filing
19073,1279785,"Since I am a retired state govt worker for 2 years now, how do I answer the Retirement Plan Coverage question?",retirement
19075,1215529,I qualify for free state filing but it is still charging me $27.95,electronic filing
19079,1285673,Impact of the 12/31/2010 Value of a Roth on a Traditional to Roth conversion,retirement
19080,1351465,I received a blank 1099 misc form,self-employment (schedule c)
19081,1286441,qualified roofing material,credits
19083,1419305,Why is the IRS telling me to put 0 in my pin box but turbo tax will not allow it ....PLEASE HELP !,electronic filing
19084,1223465,tHE irs AND STATE DID NOT RECEIVE 2009 RETURNS,print
19085,1357353,I added my spouse to my personal information. She has a TurboTax account so why didn't her information transfer over to my account for our combined return?,dependents
19088,1490217,TurboTax 2011 do not carry over my health insurance deduction taken from my 2011 csrs annunity. Why not?,retirement
19089,1490729,"form 2441 question, on my wife's w-2 it shows an amount in box 10 for dependent care benefits, however we do not qualify for this credit this year because I showed no income, do we still have to file a 2441?",electronic filing
19090,1493801,i am a foster parent can i claim my kids on my taxes i have cared for them for over a year,dependents
19091,1232425,"I've ALWAYS filled the same way, and now my 2009 Return isnt listed in the ones that I can print.. WHY?",print
19092,1888297,Why is my return repeatedly rejected by the IRS?,irs
19093,1233193,DECEDENT PAST PRIOR,retirement
19094,1233961,do i file a return with unearned income,print
19096,1497897,"My wagez were paid cash, how can I file without a w2? My employers refuse to fill out a 1099, so how can I file?",self-employment (schedule c)
19099,1237033,do i deduct tuition that was paid by a 529 plan that was set up and funded by my daughters grandfather.,education expenses
19102,1174057,Why can't I continue on certain pages?,print
19104,1372201,Emerytura from Polish Government where to enter on 1040,retirement
19107,1372969,My son and grandson do not live with us but we paid more than half of their support this year. Can we claim them?,dependents
19108,1897257,What is the best way to hanle 1099 income?,business
19112,1244969,I want to efile and get a return by check. Turbotax forces me to use elec. deposit.,electronic filing
19113,1769257,"How do I enter the miles traveled to collect rents, bi-weekly drive bys and repaires made?",business
19114,1179690,I'm unemployed and Turbotax won't file my taxes without an employer ID. I don't have one.,electronic filing
19116,1378858,"Rejected e-file, Turbotax Credit for Payment on Credit Card?",electronic filing
19120,1250346,Claiming deductions,dependents
19122,1185834,Stock belonging to a trust,investments
19125,1319210,turbo tax home and business keeps asking the same dependent questions and won't move on what do I need to do,dependents
19126,1384746,Our nephew 15y/o came to visit from Mx and enrolled in our local high school. He will be spending the nxt academic year with us and we support or will suport him for a full year or at least Â½ of that time since he started in the Fall semester.,dependents
19127,1451818,1040a is blank so I can't e-file,electronic filing
19129,1452074,"I collected Social Security & I worked, S.S. deducted $5,496. and I only made $8,800.",retirement
19130,1258538,i repaired a cook stove do i enter the expence here,investments
19133,1261098,when and how much  must a withdrawal from an IRA be made?,retirement
19135,1327146,How do I file taxes for my non resident Finnish husband?,investments
19139,1266474,why is it taking so long on my taxes,electronic filing
19140,1398058,"SOmeone told me I can claim my dad who died in 2010 as a dependent, is this true?",dependents
19142,1269802,My husband is in the military and is stationed in North Carolina. He is currently in Afghanistan but his mailing address is my home in Massachusetts. Is his state considered Massachusetts or North Carolina?,dependents
19143,1467434,Refund if married filing Seperatley,education expenses
19146,1337898,"i am not filing jointly with my spouse, and he didnt work last year do i claim him as a dependant?",dependents
19150,1339690,Can I use my last paystubb,dependents
19151,1274922,start pay student loan unpaid interest claim,dependents
19153,1342250,jewelry consultant,self-employment (schedule c)
19154,1473322,ive lost my kids sn how do i get to it on turbo tax,dependents
19155,1276970,"My daughter is 23, no longer a student but lives home with me and I pay more than half her support. She had $10K in earnings last year. Can I claim her, can I be head of household?",dependents
